ID,Collection date
GU383099,2008
GU383100,2008
GU383101,2008
GU383102,2008
GU383103,2008
GU383104,2008
GU383105,2009
GU383106,2009
GU383107,2009
GU383108,2009
GU383109,2009
GU383110,2009
GU246607,1990
GU246608,1991
GU246609,1992
GU246610,1993
GU246611,1994
GU246612,1996
GU246613,1996
GU246614,1996
GU246615,1996
GU246616,1997
GU246617,1998
GU246618,1998
GU246619,1999
GU246620,2005
GU246621,2005
GQ853589,2007-05-10
GU111581,2009-10
GU111582,2009-10
FN182243,2006
FN182244,2006
FN182245,2006
FN182246,2006
FN182247,2006
FN182248,2006
FN182249,2006
FN182250,2006
FN182251,2006
FN182252,2006
FN182253,2006
FN182254,2006
FN182255,2006
FN182256,2006
FN182257,2006
FN182258,2006
FN182259,2006
FN182260,2006
FN182261,2006
FN182262,2006
FN182263,2006
FN182264,2006
FN182265,2006
FN182266,2007
FN182267,2007
FN182268,2007
FN182269,2006
FN182270,2006
FN182271,2006
FN182272,2007
FN182273,2007
FN182274,2006
FN182275,2006
FN182276,2006
FN182277,2006
FN182278,2006
FN182279,2006
FN182281,2005
FN182282,2005
FN430414,
FN430415,2006
GQ906705,1998
GQ906706,2008
GQ885126,2008-10
GQ885127,2008-10
GQ885128,2008-10
GQ885129,2008-10
GQ885130,2008-12
GQ885131,2008-12
GQ885132,2009-01
GQ885133,2009-01
GQ885134,2009-02
GQ885135,2009-02
GQ885136,2009-02
GQ885137,2009-02
GQ885138,2009-03
GQ885139,2009-03
GQ885140,2009-05
GQ844985,1998
GQ844986,2006
GQ844987,2006
GQ844988,2006
GQ844989,2006
GQ844990,2008
GQ844991,2006
GQ844992,2003
EU714028,1997
EU714029,2002-11
EU817497,
GQ253482,2008
GQ253483,2008
GQ253484,2008
GQ253485,2009
GQ253486,2009
GQ229232,
GQ229237,
GQ229238,
GQ229239,
GQ229240,
GQ229241,
GQ229242,
GQ229243,
GQ229244,
GQ229245,
GQ229246,
GQ229247,
GQ149080,1996
GQ154654,1999-09-21
GQ154655,1995-09-20
FJ907238,2005
FJ907239,2006
FJ888351,1960
FJ821733,
FJ821734,
FJ821735,
FJ821749,
FJ821750,
FJ821751,
FJ821752,
FJ821753,
FJ821754,
FJ821755,
FJ821756,
FJ821757,
FJ821758,
FJ821759,
FJ821760,
FJ235187,
FJ235188,
FJ235189,
FJ235190,2002
FJ235191,2007
FJ235192,1999
FJ235193,
FJ235194,2003
FJ807652,
FJ807653,2008
FJ167369,2008
FJ167370,2007
FJ167371,2002
FJ167372,2001
FJ167373,2005
FJ167374,2007
FJ167375,2006
FJ167376,2006
FJ167377,2006
FJ167378,2008
FJ167379,2008
FJ167380,2005
FJ167381,2006
FJ167382,2008
FJ167383,2007
FJ167384,2008
FJ167385,2008
FJ167386,2003
FJ167387,2001
FJ167388,2006
FJ008695,1976
FJ793938,2007-05-10
FJ793939,2007-05-10
FJ793940,2007-05-10
FJ793941,2007-05-10
FJ791254,2008
FJ791255,2007
FJ791256,2008
FJ791257,2007
FJ791258,2007
FJ791259,2007
FJ791260,2008
FJ791261,2008
FJ791262,2008
FJ791263,2008
FJ791264,2008
FJ791265,2008
FJ791266,2008
FJ791267,2007
FJ791268,2008
FJ791269,2008
FJ791270,2008
FJ791271,2007
FJ791272,2008
FJ791273,2007
FJ791274,
FJ791275,
FJ770462,
FJ770463,
FJ770464,
FJ770465,
FJ770466,
FJ599752,
EU418975,
EU418976,
EU822336,
EU822337,
EU822338,
EU822339,
EU822340,
EU822341,
EU925393,2004
EU914938,1983
EU914939,2007
EU780077,2006
EU650418,2007-05
EU637854,
EU359617,
EU359618,
EU359619,
EU359620,
EU359621,
EU359622,
EU359623,
EU359624,
EU359625,
EU359626,
EU359627,
EU359628,
EU359629,
EU359630,
EU359631,
EU359632,
EU359633,
EU359634,
EU359635,
EU359636,
EU359637,
EU359638,
EU359639,
EU359640,
EU359641,
EU359642,
EU359643,
EU359644,
EU359645,
EU359646,
EU359647,
EU359648,
EU359649,
EU359650,
EU359651,
EU359652,
EU359653,
EU359654,
EU359655,
EU359656,
EU359657,
EU359658,
EU359659,
EU359660,
EU589323,
EU526403,
EU526404,
EU526405,
EU526406,
EU526407,
EU526408,
EU526409,
EU526410,
EU526411,
EU368592,
EU368593,
EU368594,
EU350550,
EU086600,
EF547363,
EF547364,
DQ490205,
DQ490206,
DQ490207,
DQ490208,
DQ490209,
DQ490210,
DQ490211,
DQ490212,
DQ490213,
DQ490214,
DQ490215,
DQ490216,
DQ490217,
DQ490218,
DQ490219,
DQ490220,
DQ490221,
DQ859269,
EF428324,
EF428325,
EF428326,
EF382348,
EF382349,
EF382350,
EF382351,
EF382352,
EF382353,
EF382354,
EF382355,
EF165604,
EF165606,
EF165607,
EF165608,
EF165609,
EF165610,
EF165611,
EF165612,
EF165613,
EF165614,
EF165615,
EF165592,
EF165593,
EF165595,
EF165596,
EF165597,
EF165598,
EF165599,
EF165600,
EF165601,
EF165603,
EF079115,2004
EF079116,2004
EF079117,2005
EF079118,2005
DQ973112,
DQ973113,
DQ973114,
DQ912828,2003
DQ912829,2003
DQ912830,2004
DQ912831,1999
DQ912832,1995
AB274268,
AB274269,
AB274270,
AB274271,
AB274272,
DQ901375,2006
DQ901376,2004
DQ901377,2002
AM262512,
AM262513,
AM262514,
AM262515,
AM262516,
AM262517,
AM262518,
AM262519,
AM262520,
AM262521,
DQ834384,
DQ859267,
DQ859268,
DQ859270,
DQ859271,
DQ859272,
DQ859273,
DQ859274,
DQ859275,
DQ830980,
DQ830981,
DQ679420,
DQ664534,
DQ646404,
DQ646405,
DQ646406,
DQ492307,
DQ492308,
DQ492309,
DQ492310,
DQ492311,
DQ492312,
DQ487085,2003-08
DQ487086,1989
DQ480150,
DQ480151,
DQ480152,
DQ480153,
DQ480154,
DQ480155,
DQ480156,
DQ480157,
DQ458217,
DQ458218,
DQ448273,
DQ448274,
DQ448275,
DQ448276,
DQ448277,
DQ449048,
DQ449049,
DQ449050,
DQ449051,
DQ449052,
DQ449053,
DQ449054,
DQ449055,
DQ449056,
DQ449057,
DQ449058,
DQ449059,
DQ449060,
DQ449061,
DQ449062,
DQ449063,
DQ449064,
DQ449065,
DQ449066,
DQ449067,
DQ449068,
DQ449628,
AM236183,
AM236184,
AM236185,
AM236186,
AM236187,
AM236188,
AM236189,
AM236190,
AM236191,
AM236192,
AM236193,
AM236194,
AM236195,
AM236196,
AM236197,
AM236198,
AM236199,
AM236200,
AM236201,
AM236202,
AM236203,
AM236204,
AM236205,
AM236206,
AM236207,
AM236208,
AM236209,
AM236210,
AM236211,
AM236212,
AM236213,
AM236214,
AM236215,
AM236216,
AM236217,
AM236218,
AM236219,
AM236220,
DQ431199,2004
DQ400359,
DQ402364,
DQ386091,
DQ386092,
DQ386093,
DQ386094,
DQ386095,
DQ386096,
DQ386097,
DQ386098,
DQ386099,
DQ386100,
DQ386101,
DQ386102,
DQ386103,
DQ386104,
DQ386105,
DQ355995,
DQ230833,
DQ230834,
DQ230835,
DQ167128,
DQ167129,
DQ167130,
DQ167131,
DQ167132,
DQ167133,
DQ167134,
DQ167135,
DQ167136,
DQ167137,
DQ167138,
DQ167139,
DQ167140,
DQ167141,
DQ167142,
DQ167143,
DQ167144,
DQ167145,
DQ167146,
DQ167147,
DQ167148,
DQ167149,
DQ167150,
DQ167151,
DQ167152,
DQ068701,
DQ075323,
DQ075324,
DQ072273,
DQ072274,
DQ070836,
DQ070837,
DQ070838,
DQ070839,
DQ070840,
DQ069317,
DQ069318,
DQ064801,
DQ064802,
DQ064803,
DQ064804,
DQ064805,
DQ064806,
DQ064807,
DQ064808,
DQ064809,
DQ064810,
DQ064811,
DQ064812,
DQ064813,
DQ064814,
DQ064815,
DQ001338,
DQ001339,
DQ001334,
DQ001335,
DQ001336,
DQ001337,
DQ001340,
DQ001341,
DQ001342,
AY942737,
AY942738,
AY856348,
AY851295,
AY692454,
AY842865,
AY842866,
AY839146,
AY842862,
AY839140,
AY839144,
AY837465,
AY820177,
AY793382,
AY775779,
AY775260,
AY769993,
AY764368,
AY761141,
AY702975,
AY702085,
AY646283,
AY641576,
AY604546,
AY604547,
AY604548,
AY604549,
AY604550,
AY604551,
AY604552,
AY604553,
AY604554,
AY604555,
AY604556,
AY604557,
AY604558,
AY604559,
AY604560,
AY604561,
AY606314,
AY606315,
AY606316,
AY606317,
AY606318,
AY606319,
AY606320,
AY606321,
AY606322,
AY606323,
AY606324,
AY561711,
AY561712,
AY561713,
AY561714,
AY561715,
AY561716,
AY561717,
AY561718,
AY514485,
AJ619605,
AJ619606,
AJ619607,
AJ619608,
AJ619609,
AJ619610,
AJ619611,
AJ619612,
AJ619613,
AJ619614,
AJ619615,
AJ619616,
AJ619617,
AJ619618,
AJ619619,
AJ619620,
AJ619621,
AJ619622,
AJ619623,
AJ619624,
AJ619625,
AJ619626,
AJ619627,
AJ619628,
AJ619629,
AJ619630,
AJ619631,
AJ619632,
AJ618984,
AJ618985,
AJ618986,
AJ618987,
AY338732,
AY319651,
AY319302,
AJ575390,
AJ575391,
AJ575392,
AJ575393,
AJ575394,
AJ575395,
AJ575396,
AJ575397,
AJ575398,
AJ575399,
AJ575400,
AJ575401,
AJ575402,
AJ575403,
AJ575404,
AJ575405,
AJ575406,
AJ575407,
AJ575408,
AJ575409,
AJ575410,
AJ575411,
AJ575412,
AJ575413,
AJ575414,
AJ575415,
AY273193,
AY278246,
AY237817,
AY227799,
AY227800,
AY227802,
AJ550983,
AY189157,
AY180958,
AJ491327,
AY101766,
AF508225,
AF510333,
AF510334,
AF509583,
AF509736,
AJ458942,
AJ458958,
AJ458959,
AJ458960,
AJ458961,
AJ458962,
AJ458963,
AJ458964,
AJ457137,
AJ441314,
AJ440783,
AF469167,
AF218850,
AF218851,
AF218852,
AF425648,
AF420320,
AF420321,
AF420322,
AF420323,
AF420324,
AF420325,
AF420326,
AF420327,
AF420328,
AF420329,
AF420330,
AY038997,
AY038998,
AF395531,
AF394180,
AF397527,
AF397528,
AF397529,
AF391154,
AF391155,
AF391156,
AF391157,
AF391158,
AJ311362,
AJ311317,
AF367772,
AF363590,
AF363591,
AF363592,
AF363593,
AF363594,
AF363595,
AF363596,
AF349619,
AF349620,
AF349621,
AF335553,
AF335554,
AF335555,
AF352311,
AF352312,
AF352313,
AF352314,
AF352315,
AF338716,
AF338717,
AF338718,
AF338719,
AF338720,
AF338721,
AF338722,
AF338723,
AF338724,
AF338725,
AF338726,
AF338727,
AY024337,
AF334684,
AF334685,
AF334686,
AY027540,
AY027541,
AF317211,
AF317212,
AF317213,
AF317214,
AF317215,
AF317216,
AF317498,
AF317499,
AF305595,
AF283868,
AF288467,
AF286302,
AF286303,
AF274420,
AF274421,
AF274422,
AF274423,
AF274424,
AF274425,
AF274426,
AF274427,
AF274428,
AF274429,
AF274430,
AF274431,
AF274432,
AF274433,
AF274434,
AF274435,
AF274436,
AF274437,
AF274438,
AF274439,
AF274440,
AF274441,
AF274442,
AF274443,
AF288146,
AF281065,
AF250005,
AF250006,
AF239271,
AF239272,
AF239273,
AF239275,
AF239276,
AF239277,
AF239278,
AF239279,
AF239280,
AF276300,
AF206254,
AF206255,
AF206256,
AF206257,
AF206258,
AF206259,
AF239982,
AF239983,
AF239984,
AF239985,
AF239269,
AF239270,
AF201731,
AF201732,
AF201733,
AF227438,
AF200685,
AF208239,
AF208240,
AF210735,
AF201930,
AF169856,
AF169857,
AF169858,
AF169859,
AF169860,
AJ243261,
AJ243262,
AF094814,
AF094815,
AF094816,
AF094817,
AF094818,
AF094819,
AF036937,
AF027508,
AF027509,
AF027510,
AF027511,
AF027512,
AF004738,
U90751,
U90752,
U90753,
U77298,
U49858,
Z83975,
Z83976,
Z83977,
Z83978,
Z83979,
X87238,
U38677,
U38678,
U38679,
U38680,
U38681,
U38682,
U38683,
U38684,
U38685,
U38686,
U38687,
U38688,
U04739,
U16157,
L10384,
X64737,
M94356,
M21515,
L18990,
L18988,
L18989,
M95169,
P30206,
P30207,
P30208,
P17662,
P12650,
P12651,
P12722,
P11223,
P05135,
